,freight_demand_scenario,energy_system_scenario,region,year,energy_price,technology,energy_price_unit
6696,agricultual_production_shift,business_as_usual,middle_atlantic,2040,1.9408806932097655,hydrogen,$/kg
6697,agricultual_production_shift,business_as_usual,middle_atlantic,2045,1.5139107785556778,hydrogen,$/kg
6698,agricultual_production_shift,business_as_usual,middle_atlantic,2050,1.180491987078332,hydrogen,$/kg
6700,agricultual_production_shift,business_as_usual,north_east,2025,4.427775923282197,hydrogen,$/kg
6701,agricultual_production_shift,business_as_usual,north_east,2030,3.137887583313164,hydrogen,$/kg
6702,agricultual_production_shift,business_as_usual,north_east,2035,2.303375710480485,hydrogen,$/kg
6703,agricultual_production_shift,business_as_usual,north_east,2040,2.042563140702456,hydrogen,$/kg
6704,agricultual_production_shift,business_as_usual,north_east,2045,1.8782506262791376,hydrogen,$/kg
6705,agricultual_production_shift,business_as_usual,north_east,2050,1.4810636152089187,hydrogen,$/kg
6707,agricultual_production_shift,business_as_usual,north_west,2025,3.820996518043669,hydrogen,$/kg
6708,agricultual_production_shift,business_as_usual,north_west,2030,2.761245888476497,hydrogen,$/kg
6709,agricultual_production_shift,business_as_usual,north_west,2035,2.0912220112513538,hydrogen,$/kg
6710,agricultual_production_shift,business_as_usual,north_west,2040,1.886916803528307,hydrogen,$/kg
6711,agricultual_production_shift,business_as_usual,north_west,2045,1.5217765595023225,hydrogen,$/kg
6712,agricultual_production_shift,business_as_usual,north_west,2050,1.1922861265179865,hydrogen,$/kg
6714,agricultual_production_shift,business_as_usual,north_central,2025,3.6878598085884686,hydrogen,$/kg
6715,agricultual_production_shift,business_as_usual,north_central,2030,2.6970402221671805,hydrogen,$/kg
6716,agricultual_production_shift,business_as_usual,north_central,2035,1.9765622245343637,hydrogen,$/kg
6717,agricultual_production_shift,business_as_usual,north_central,2040,1.8181466443657652,hydrogen,$/kg
6718,agricultual_production_shift,business_as_usual,north_central,2045,1.4574411369287088,hydrogen,$/kg
6719,agricultual_production_shift,business_as_usual,north_central,2050,1.1405735937355954,hydrogen,$/kg
6721,agricultual_production_shift,business_as_usual,south_east,2025,3.74255738119745,hydrogen,$/kg
6722,agricultual_production_shift,business_as_usual,south_east,2030,2.7037385615678846,hydrogen,$/kg
6723,agricultual_production_shift,business_as_usual,south_east,2035,1.988050453002104,hydrogen,$/kg
6724,agricultual_production_shift,business_as_usual,south_east,2040,1.8375691016057691,hydrogen,$/kg
6725,agricultual_production_shift,business_as_usual,south_east,2045,1.4674974866950945,hydrogen,$/kg
6726,agricultual_production_shift,business_as_usual,south_east,2050,1.146440291365827,hydrogen,$/kg
6728,agricultual_production_shift,business_as_usual,south_west,2025,3.741444409671919,hydrogen,$/kg
6729,agricultual_production_shift,business_as_usual,south_west,2030,2.7825702599837263,hydrogen,$/kg
6730,agricultual_production_shift,business_as_usual,south_west,2035,2.16410513914206,hydrogen,$/kg
6731,agricultual_production_shift,business_as_usual,south_west,2040,1.9523049404742243,hydrogen,$/kg
6732,agricultual_production_shift,business_as_usual,south_west,2045,1.5218321971075448,hydrogen,$/kg
6733,agricultual_production_shift,business_as_usual,south_west,2050,1.1922861124112192,hydrogen,$/kg
6735,agricultual_production_shift,business_as_usual,texas,2025,3.2076435708720896,hydrogen,$/kg
6736,agricultual_production_shift,business_as_usual,texas,2030,2.8170186284181216,hydrogen,$/kg
6737,agricultual_production_shift,business_as_usual,texas,2035,2.0148700553227057,hydrogen,$/kg
6738,agricultual_production_shift,business_as_usual,texas,2040,1.6982075464841322,hydrogen,$/kg
6739,agricultual_production_shift,business_as_usual,texas,2045,1.3339259934489225,hydrogen,$/kg
6740,agricultual_production_shift,business_as_usual,texas,2050,1.0412208972426242,hydrogen,$/kg
6931,agricultual_production_shift,50%_reduction_2050,california,2025,2.704503493270142,diesel,$/Gallon
6932,agricultual_production_shift,50%_reduction_2050,california,2030,3.0786465461611376,diesel,$/Gallon
6933,agricultual_production_shift,50%_reduction_2050,california,2035,3.2052149962085315,diesel,$/Gallon
6934,agricultual_production_shift,50%_reduction_2050,california,2040,3.169393412511849,diesel,$/Gallon
6935,agricultual_production_shift,50%_reduction_2050,california,2045,3.165639387109005,diesel,$/Gallon
6936,agricultual_production_shift,50%_reduction_2050,california,2050,3.179407002843602,diesel,$/Gallon
6938,agricultual_production_shift,50%_reduction_2050,central,2025,1.8732177493838864,diesel,$/Gallon
6939,agricultual_production_shift,50%_reduction_2050,central,2030,1.890039763601896,diesel,$/Gallon
6940,agricultual_production_shift,50%_reduction_2050,central,2035,1.9194280428436024,diesel,$/Gallon
6941,agricultual_production_shift,50%_reduction_2050,central,2040,1.881601128530806,diesel,$/Gallon
6942,agricultual_production_shift,50%_reduction_2050,central,2045,1.874191247014218,diesel,$/Gallon
6943,agricultual_production_shift,50%_reduction_2050,central,2050,1.8876646777251185,diesel,$/Gallon
6945,agricultual_production_shift,50%_reduction_2050,middle_atlantic,2025,2.2367620454976307,diesel,$/Gallon
6946,agricultual_production_shift,50%_reduction_2050,middle_atlantic,2030,2.2737251420853086,diesel,$/Gallon
6947,agricultual_production_shift,50%_reduction_2050,middle_atlantic,2035,2.302119522464455,diesel,$/Gallon
6948,agricultual_production_shift,50%_reduction_2050,middle_atlantic,2040,2.2637769275829385,diesel,$/Gallon
6949,agricultual_production_shift,50%_reduction_2050,middle_atlantic,2045,2.254534312606635,diesel,$/Gallon
6950,agricultual_production_shift,50%_reduction_2050,middle_atlantic,2050,2.2651083345971563,diesel,$/Gallon
6952,agricultual_production_shift,50%_reduction_2050,north_east,2025,2.099656327962085,diesel,$/Gallon
6953,agricultual_production_shift,50%_reduction_2050,north_east,2030,2.1233985941232225,diesel,$/Gallon
6954,agricultual_production_shift,50%_reduction_2050,north_east,2035,2.151795942180095,diesel,$/Gallon
6955,agricultual_production_shift,50%_reduction_2050,north_east,2040,2.113453943317536,diesel,$/Gallon
6956,agricultual_production_shift,50%_reduction_2050,north_east,2045,2.1042155998104266,diesel,$/Gallon
6957,agricultual_production_shift,50%_reduction_2050,north_east,2050,2.1116749260663505,diesel,$/Gallon
6959,agricultual_production_shift,50%_reduction_2050,north_west,2025,1.8533871804739337,diesel,$/Gallon
6960,agricultual_production_shift,50%_reduction_2050,north_west,2030,1.868771745971564,diesel,$/Gallon
6961,agricultual_production_shift,50%_reduction_2050,north_west,2035,1.896945934597156,diesel,$/Gallon
6962,agricultual_production_shift,50%_reduction_2050,north_west,2040,1.8584724887203796,diesel,$/Gallon
6963,agricultual_production_shift,50%_reduction_2050,north_west,2045,1.8492297247393363,diesel,$/Gallon
6964,agricultual_production_shift,50%_reduction_2050,north_west,2050,1.8566863440758288,diesel,$/Gallon
6966,agricultual_production_shift,50%_reduction_2050,north_central,2025,1.8732177493838864,diesel,$/Gallon
6967,agricultual_production_shift,50%_reduction_2050,north_central,2030,1.890039763601896,diesel,$/Gallon
6968,agricultual_production_shift,50%_reduction_2050,north_central,2035,1.9194280428436024,diesel,$/Gallon
6969,agricultual_production_shift,50%_reduction_2050,north_central,2040,1.881601128530806,diesel,$/Gallon
6970,agricultual_production_shift,50%_reduction_2050,north_central,2045,1.874191247014218,diesel,$/Gallon
6971,agricultual_production_shift,50%_reduction_2050,north_central,2050,1.8876646777251185,diesel,$/Gallon
6973,agricultual_production_shift,50%_reduction_2050,south_east,2025,1.9798956561137444,diesel,$/Gallon
6974,agricultual_production_shift,50%_reduction_2050,south_east,2030,2.0025589044549763,diesel,$/Gallon
6975,agricultual_production_shift,50%_reduction_2050,south_east,2035,2.0308456040758296,diesel,$/Gallon
6976,agricultual_production_shift,50%_reduction_2050,south_east,2040,1.992436130900474,diesel,$/Gallon
6977,agricultual_production_shift,50%_reduction_2050,south_east,2045,1.98318880985782,diesel,$/Gallon
6978,agricultual_production_shift,50%_reduction_2050,south_east,2050,1.9906548909952608,diesel,$/Gallon
6980,agricultual_production_shift,50%_reduction_2050,south_west,2025,1.8533871804739337,diesel,$/Gallon
6981,agricultual_production_shift,50%_reduction_2050,south_west,2030,1.868771745971564,diesel,$/Gallon
6982,agricultual_production_shift,50%_reduction_2050,south_west,2035,1.896945934597156,diesel,$/Gallon
6983,agricultual_production_shift,50%_reduction_2050,south_west,2040,1.8584724887203796,diesel,$/Gallon
6984,agricultual_production_shift,50%_reduction_2050,south_west,2045,1.8492297247393363,diesel,$/Gallon
6985,agricultual_production_shift,50%_reduction_2050,south_west,2050,1.8566863440758288,diesel,$/Gallon
6987,agricultual_production_shift,50%_reduction_2050,texas,2025,1.9277760085308056,diesel,$/Gallon
6988,agricultual_production_shift,50%_reduction_2050,texas,2030,1.9480712983886257,diesel,$/Gallon
6989,agricultual_production_shift,50%_reduction_2050,texas,2035,1.9762518693838864,diesel,$/Gallon
6990,agricultual_production_shift,50%_reduction_2050,texas,2040,1.9377759649289097,diesel,$/Gallon
6991,agricultual_production_shift,50%_reduction_2050,texas,2045,1.9285266447393368,diesel,$/Gallon
6992,agricultual_production_shift,50%_reduction_2050,texas,2050,1.935997220853081,diesel,$/Gallon
7057,agricultual_production_shift,net_zero_2050,california,2025,2.704503493270142,diesel,$/Gallon
7058,agricultual_production_shift,net_zero_2050,california,2030,3.0786465461611376,diesel,$/Gallon
7059,agricultual_production_shift,net_zero_2050,california,2035,3.2052149962085315,diesel,$/Gallon
7060,agricultual_production_shift,net_zero_2050,california,2040,3.169393412511849,diesel,$/Gallon
7061,agricultual_production_shift,net_zero_2050,california,2045,3.165639387109005,diesel,$/Gallon
7062,agricultual_production_shift,net_zero_2050,california,2050,3.179407002843602,diesel,$/Gallon
7064,agricultual_production_shift,net_zero_2050,central,2025,1.8732177493838864,diesel,$/Gallon
7065,agricultual_production_shift,net_zero_2050,central,2030,1.890039763601896,diesel,$/Gallon
7066,agricultual_production_shift,net_zero_2050,central,2035,1.9194280428436024,diesel,$/Gallon
7067,agricultual_production_shift,net_zero_2050,central,2040,1.881601128530806,diesel,$/Gallon
7068,agricultual_production_shift,net_zero_2050,central,2045,1.874191247014218,diesel,$/Gallon
7069,agricultual_production_shift,net_zero_2050,central,2050,1.8876646777251185,diesel,$/Gallon
7071,agricultual_production_shift,net_zero_2050,middle_atlantic,2025,2.2367620454976307,diesel,$/Gallon
7072,agricultual_production_shift,net_zero_2050,middle_atlantic,2030,2.2737251420853086,diesel,$/Gallon
7073,agricultual_production_shift,net_zero_2050,middle_atlantic,2035,2.302119522464455,diesel,$/Gallon
7074,agricultual_production_shift,net_zero_2050,middle_atlantic,2040,2.2637769275829385,diesel,$/Gallon
7075,agricultual_production_shift,net_zero_2050,middle_atlantic,2045,2.254534312606635,diesel,$/Gallon
7076,agricultual_production_shift,net_zero_2050,middle_atlantic,2050,2.2651083345971563,diesel,$/Gallon
7078,agricultual_production_shift,net_zero_2050,north_east,2025,2.099656327962085,diesel,$/Gallon
7079,agricultual_production_shift,net_zero_2050,north_east,2030,2.1233985941232225,diesel,$/Gallon
7080,agricultual_production_shift,net_zero_2050,north_east,2035,2.151795942180095,diesel,$/Gallon
7081,agricultual_production_shift,net_zero_2050,north_east,2040,2.113453943317536,diesel,$/Gallon
7082,agricultual_production_shift,net_zero_2050,north_east,2045,2.1042155998104266,diesel,$/Gallon
7083,agricultual_production_shift,net_zero_2050,north_east,2050,2.1116749260663505,diesel,$/Gallon
7085,agricultual_production_shift,net_zero_2050,north_west,2025,1.8533871804739337,diesel,$/Gallon
7086,agricultual_production_shift,net_zero_2050,north_west,2030,1.868771745971564,diesel,$/Gallon
7087,agricultual_production_shift,net_zero_2050,north_west,2035,1.896945934597156,diesel,$/Gallon
7088,agricultual_production_shift,net_zero_2050,north_west,2040,1.8584724887203796,diesel,$/Gallon
7089,agricultual_production_shift,net_zero_2050,north_west,2045,1.8492297247393363,diesel,$/Gallon
7090,agricultual_production_shift,net_zero_2050,north_west,2050,1.8566863440758288,diesel,$/Gallon
7092,agricultual_production_shift,net_zero_2050,north_central,2025,1.8732177493838864,diesel,$/Gallon
7093,agricultual_production_shift,net_zero_2050,north_central,2030,1.890039763601896,diesel,$/Gallon
7094,agricultual_production_shift,net_zero_2050,north_central,2035,1.9194280428436024,diesel,$/Gallon
7095,agricultual_production_shift,net_zero_2050,north_central,2040,1.881601128530806,diesel,$/Gallon
7096,agricultual_production_shift,net_zero_2050,north_central,2045,1.874191247014218,diesel,$/Gallon
7097,agricultual_production_shift,net_zero_2050,north_central,2050,1.8876646777251185,diesel,$/Gallon
7099,agricultual_production_shift,net_zero_2050,south_east,2025,1.9798956561137444,diesel,$/Gallon
7100,agricultual_production_shift,net_zero_2050,south_east,2030,2.0025589044549763,diesel,$/Gallon
7101,agricultual_production_shift,net_zero_2050,south_east,2035,2.0308456040758296,diesel,$/Gallon
7102,agricultual_production_shift,net_zero_2050,south_east,2040,1.992436130900474,diesel,$/Gallon
7103,agricultual_production_shift,net_zero_2050,south_east,2045,1.98318880985782,diesel,$/Gallon
7104,agricultual_production_shift,net_zero_2050,south_east,2050,1.9906548909952608,diesel,$/Gallon
7106,agricultual_production_shift,net_zero_2050,south_west,2025,1.8533871804739337,diesel,$/Gallon
7107,agricultual_production_shift,net_zero_2050,south_west,2030,1.868771745971564,diesel,$/Gallon
7108,agricultual_production_shift,net_zero_2050,south_west,2035,1.896945934597156,diesel,$/Gallon
7109,agricultual_production_shift,net_zero_2050,south_west,2040,1.8584724887203796,diesel,$/Gallon
7110,agricultual_production_shift,net_zero_2050,south_west,2045,1.8492297247393363,diesel,$/Gallon
7111,agricultual_production_shift,net_zero_2050,south_west,2050,1.8566863440758288,diesel,$/Gallon
7113,agricultual_production_shift,net_zero_2050,texas,2025,1.9277760085308056,diesel,$/Gallon
7114,agricultual_production_shift,net_zero_2050,texas,2030,1.9480712983886257,diesel,$/Gallon
7115,agricultual_production_shift,net_zero_2050,texas,2035,1.9762518693838864,diesel,$/Gallon
7116,agricultual_production_shift,net_zero_2050,texas,2040,1.9377759649289097,diesel,$/Gallon
7117,agricultual_production_shift,net_zero_2050,texas,2045,1.9285266447393368,diesel,$/Gallon
7118,agricultual_production_shift,net_zero_2050,texas,2050,1.935997220853081,diesel,$/Gallon
7435,agricultual_production_shift,business_as_usual,california,2025,3.455801630521327,diesel,$/Gallon
7436,agricultual_production_shift,business_as_usual,california,2030,3.854481666350711,diesel,$/Gallon
7437,agricultual_production_shift,business_as_usual,california,2035,4.023159799431281,diesel,$/Gallon
7438,agricultual_production_shift,business_as_usual,california,2040,4.113819249668247,diesel,$/Gallon
7439,agricultual_production_shift,business_as_usual,california,2045,4.207719205308057,diesel,$/Gallon
7440,agricultual_production_shift,business_as_usual,california,2050,4.20457152985782,diesel,$/Gallon
